116	119	0.13486842105263158
119	1	0.4309210526315789
119	120	0.09539473684210525
120	4	0.08947368421052634
120	5	0.06842105263157891
116	118	0.10855263157894735
118	2	0.1469298245614035
118	3	0.06359649122807018
116	117	0.07565789473684212
117	6	0.03947368421052633
117	7	0.06578947368421051
